timestamp_ms,tilt_angle,tilt_rate,position,velocity,pwm_output,Kp,Ki,Kd,Kp_pos,Ki_pos,Kd_pos
1744020753519,198.097,494.604,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020753621,211.761,494.299,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020753721,229.801,496.657,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020753823,232.02,9.314,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020753923,196.037,18.23,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020754024,161.042,4.405,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020754125,137.324,503.322,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020754226,157.379,492.978,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020754327,173.089,495.757,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020754428,179.471,489.115,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020754529,193.452,502.787,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020754630,160.282,6.367,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020754731,178.599,473.566,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020754832,173.086,35.482,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020754932,179.722,501.322,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020755033,149.497,44.726,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020755134,146.269,3.932,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020755235,129.453,11.886,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020755336,106.806,5.077,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020755437,88.386,6.749,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020755538,101.297,493.665,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020755638,125.792,454.864,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020755739,147.536,489.367,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020755840,144.648,12.169,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020755941,164.671,483.78,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020756042,185.945,493.886,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020756143,187.089,8.009,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020756244,182.211,496.65,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020756345,200.328,495.482,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020756446,198.843,7.619,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020756547,175.05,502.314,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020756648,188.012,501.864,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020756749,165.762,503.78,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020756850,181.873,502.329,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020756950,184.103,4.276,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020757051,150.878,7.627,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020757152,124.436,13.283,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020757253,126.042,498.856,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020757354,147.78,490.413,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020757455,165.161,489.245,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020757556,179.407,493.657,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020757657,191.199,497.566,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020757758,201.17,501.604,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020757858,209.539,500.36,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020757959,216.227,499.551,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020758060,221.641,499.344,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020758161,225.962,497.352,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020758262,229.453,499.711,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020758363,232.342,498.39,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020758464,234.688,499.467,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020758565,236.659,500.001,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020758666,238.264,499.26,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020758767,240.845,498.909,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020758867,244.39,501.413,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020758968,246.206,501.642,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020759069,246.077,499.627,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020759170,245.998,500.192,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020759271,245.939,498.283,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020759372,247.227,498.077,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020759473,250.947,501.436,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020759574,251.4,500.329,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020759675,251.656,497.405,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020759776,253.306,499.642,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020759877,257.233,501.734,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020759978,255.144,499.902,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020760078,254.747,499.512,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020760179,255.841,499.474,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020760280,258.059,499.26,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020760381,259.971,500.154,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020760482,259.858,499.062,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020760583,264.236,501.688,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020760684,264.779,500.283,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020760785,261.052,497.405,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020760886,265.154,502.009,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020760986,263.077,501.352,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020761087,261.301,499.154,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020761188,263.636,499.963,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020761289,261.613,499.238,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020761390,262.833,499.009,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020761491,269.052,500.138,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020761592,267.332,500.085,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020761693,268.947,499.245,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020761793,268.792,499.551,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020761894,271.15,500.428,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020761995,269.164,499.573,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020762096,272.801,500.207,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020762197,271.86,499.711,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020762298,271.282,499.329,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020762399,276.094,499.802,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020762500,276.962,500.169,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020762601,275.032,499.894,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020762701,271.056,500.207,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020762802,271.578,499.344,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020762903,275.049,500.009,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020763004,273.798,500.787,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020763105,269.828,499.512,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020763206,268.063,498.054,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020763307,273.495,497.077,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020763408,281.827,498.146,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020763508,288.623,500.314,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020763609,294.605,503.383,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020763710,295.2,500.192,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020763811,293.043,498.635,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020763912,298.172,503.383,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020764013,250.327,3.718,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020764114,223.767,501.665,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020764215,227.753,499.383,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020764315,231.014,500.054,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020764416,233.617,498.635,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020764517,235.724,498.94,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020764618,237.458,499.711,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020764719,238.904,500.1,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020764820,240.091,499.81,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020764921,242.402,500.047,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020765022,242.923,499.696,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020765122,243.411,500.474,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020765223,243.841,500.787,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020765324,244.278,500.039,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020765425,244.473,498.573,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020765526,245.942,500.031,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020765627,245.913,500.421,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020765728,245.89,499.696,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020765829,245.769,499.757,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020765930,245.75,500.009,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020766031,245.751,500.016,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020766131,245.675,499.978,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020766232,245.66,499.825,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020766333,245.621,499.176,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020766434,245.492,499.115,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020766535,246.733,499.115,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020766636,247.913,500.36,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020766737,247.591,500.329,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020766838,248.593,498.848,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020766939,247.915,499.673,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020767039,248.838,499.268,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020767141,250.653,500.1,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020767241,253.691,501.184,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020767342,252.265,499.68,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020767443,250.919,498.978,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020767544,255.235,499.757,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020767645,257.454,498.802,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020767746,257.922,499.421,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020767847,262.596,500.352,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020767947,267.791,499.031,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020768048,271.981,499.772,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020768149,276.523,499.612,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020768250,282.946,498.978,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020768351,286.884,499.871,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020768452,290.212,499.886,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020768553,295.591,499.505,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020768654,300.028,499.764,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020768754,303.67,500.283,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020768855,304.101,501.031,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020768956,270.447,6.062,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020769057,249.095,497.688,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020769158,249.522,495.062,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020769259,255.448,497.123,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020769360,267.124,501.535,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020769460,231.97,7.115,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020769561,192.766,12.886,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020769662,174.151,494.642,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020769763,187.921,489.367,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020769864,206.099,487.39,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020769965,217.184,481.741,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020770066,234.286,485.81,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020770167,248.685,479.482,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020770268,255.289,450.337,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020770368,231.719,220.077,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020770469,212.388,487.154,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020770570,221.358,443.009,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020770671,218.84,333.176,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020770772,216.063,437.688,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020770873,196.377,219.642,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020770974,177.054,74.322,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020771074,153.736,8.299,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020771175,166.65,322.726,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020771276,174.387,485.192,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020771377,155.047,97.169,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020771478,141.788,78.467,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020771579,127.317,89.199,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020771680,137.41,452.978,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020771781,155.321,481.436,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020771881,174.164,345.375,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020771982,175.515,305.512,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020772083,175.504,40.558,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020772184,159.406,17.734,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020772285,143.629,94.711,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020772386,138.798,127.093,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020772487,127.265,102.902,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020772588,130.635,476.268,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020772689,149.855,470.978,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020772789,169.032,353.276,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020772890,171.85,345.52,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020772991,177.899,19.383,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020773092,161.863,33.764,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020773193,160.026,31.131,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020773294,143.64,90.993,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020773395,132.873,44.024,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020773496,134.895,490.001,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020773596,155.077,481.917,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020773697,176.011,455.734,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020773798,190.883,335.299,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020773899,201.74,421.558,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020774000,199.212,3.886,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020774101,220.267,479.314,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020774202,221.861,7.009,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020774303,189.561,13.512,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020774404,164.326,28.009,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020774505,156.869,495.215,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020774605,180.091,494.062,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020774707,198.273,490.375,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020774807,214.205,498.383,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020774908,204.684,503.268,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020775009,219.465,488.619,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020775110,231.771,502.184,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020775211,214.591,14.825,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020775312,184.118,14.375,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020775413,159.686,22.199,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020775514,139.969,23.383,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020775614,124.342,33.627,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
1744020775715,111.826,99.26,0.0,0.0,0,25.0,0.0,0.0,1.0,0.0,0.0
